,index,CMPLNT_NUM,LAW_CAT_CD,OFNS_DESC,BORO_NM,Latitude,Longitude
256,256,163048089,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.75626620700007,-73.99050124799999
257,257,382026130,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.833695668000075,-73.92079637199998
258,258,159343965,FELONY,FELONY ASSAULT,BRONX,40.84186482500007,-73.88042386599994
259,259,311265098,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.69989508200007,-73.75513779799998
260,260,839804708,FELONY,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.675314798000045,-73.86187490099995
261,261,697412022,FELONY,FELONY ASSAULT,BROOKLYN,40.63467354100004,-73.89065632499995
262,262,182948546,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.669064280000036,-73.91497187999995
263,263,725204696,FELONY,BURGLARY,BRONX,40.84218999500007,-73.87644408699998
264,264,736576837,VIOLATION,HARRASSMENT 2,MANHATTAN,40.72640641000004,-73.99710792599996
265,265,134531354,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.58303037400003,-73.95735422299998
266,266,602268166,MISDEMEANOR,DANGEROUS WEAPONS,QUEENS,40.67998073800004,-73.77623390699993
267,267,526347841,FELONY,GRAND LARCENY,QUEENS,40.75086299700007,-73.94544468299993
268,268,953520427,MISDEMEANOR,DANGEROUS DRUGS,MANHATTAN,40.78787459900008,-73.92818164599998
269,269,593957393,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,BRONX,40.85556779000007,-73.86666264199994
270,270,907917857,VIOLATION,HARRASSMENT 2,BROOKLYN,40.68708841900008,-73.91389240999997
271,271,597851427,FELONY,FORGERY,BROOKLYN,40.65570853100007,-73.91545382599996
272,272,775848964,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.66197070000004,-73.95076898699995
273,273,541305085,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.60502385500007,-73.943269807
274,274,543866095,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING,BROOKLYN,40.670366460000025,-73.91284696199995
275,275,292298756,FELONY,FELONY ASSAULT,BRONX,40.860716975000045,-73.89925031699994
276,276,753061012,FELONY,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.74479335700005,-73.99329254599995
277,277,825053872,MISDEMEANOR,PETIT LARCENY,BRONX,40.86922455100006,-73.82492889599996
278,278,298503754,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.68563842900005,-73.91660214699994
279,279,903960270,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,STATEN ISLAND,40.641738260000075,-74.075678037
280,280,199582253,MISDEMEANOR,PETIT LARCENY,QUEENS,40.742487246000046,-73.88405941099995
281,281,718568676,FELONY,FELONY ASSAULT,MANHATTAN,40.72041667800004,-73.98724873099997
282,282,253683422,FELONY,FELONY ASSAULT,QUEENS,40.681403209000045,-73.82949614399995
283,283,273538206,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.758895066000036,-73.98483734499997
284,284,492393238,FELONY,FORGERY,STATEN ISLAND,40.61104431300004,-74.09950416399995
285,285,343571071,MISDEMEANOR,SEX CRIMES,QUEENS,40.75686097700003,-73.87565666399995
286,286,955247146,MISDEMEANOR,PETIT LARCENY,QUEENS,40.696153309000074,-73.90222170799996
287,287,721947855,FELONY,DANGEROUS DRUGS,STATEN ISLAND,40.595701615000046,-74.084915977
288,288,969264065,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.67893459100002,-73.95357581899998
289,289,825463620,FELONY,ROBBERY,STATEN ISLAND,40.598338829000056,-74.12714783999998
290,290,772445391,VIOLATION,HARRASSMENT 2,QUEENS,40.71366088800004,-73.74536580699998
291,291,349425841,FELONY,CRIMINAL MISCHIEF & RELATED OF,STATEN ISLAND,40.540236205000035,-74.20525068099995
292,292,635342246,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BROOKLYN,40.67461794700007,-73.97377809099999
293,293,521048042,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.730756883000026,-74.00076997599997
294,294,618435613,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.68716068400005,-73.90796444699998
295,295,757408841,MISDEMEANOR,PETIT LARCENY,QUEENS,40.72963470100007,-73.86264267799999
296,296,451417972,FELONY,GRAND LARCENY,BROOKLYN,40.715887010000074,-73.95982680799993
297,297,784301612,FELONY,MISCELLANEOUS PENAL LAW,BRONX,40.85358740100002,-73.90059135599995
298,298,866422874,MISDEMEANOR,SEX CRIMES,QUEENS,40.76930608700008,-73.91550817999997
299,299,198849290,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.742562606000035,-73.97744671899994
300,300,959043189,VIOLATION,HARRASSMENT 2,MANHATTAN,40.75146671200008,-73.97816194299999
301,301,873532414,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.793718040000044,-73.97261160999993
302,302,720601081,FELONY,GRAND LARCENY,MANHATTAN,40.77572914600006,-73.948749632
303,303,477725504,FELONY,ROBBERY,BRONX,40.81139311900005,-73.92231487199997
304,304,869731104,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,MANHATTAN,40.80209197100004,-73.93700122199994
305,305,780013837,MISDEMEANOR,PETIT LARCENY,QUEENS,40.706808642000055,-73.75105110599996
306,306,969278279,FELONY,ROBBERY,BRONX,40.85412484200003,-73.89090285699997
307,307,317400863,FELONY,MISCELLANEOUS PENAL LAW,BRONX,40.81080814000006,-73.90700595399994
308,308,468629553,FELONY,FORGERY,MANHATTAN,40.79481676000006,-73.94440825399995
309,309,748723594,FELONY,FELONY ASSAULT,BROOKLYN,40.658196944000046,-73.95853880799996
310,310,420236253,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.72111172700004,-74.00428366199995
311,311,352507853,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.79971236400007,-73.97192650399995
312,312,218340163,FELONY,MISCELLANEOUS PENAL LAW,STATEN ISLAND,40.63260202500004,-74.08574834399997
313,313,831465930,FELONY,FORGERY,MANHATTAN,40.74019528700006,-73.98636804999995
314,314,878220695,VIOLATION,HARRASSMENT 2,BROOKLYN,40.68428204500003,-73.98934328299998
315,315,925950089,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.69737870800003,-73.91784245799995
316,316,507221129,VIOLATION,HARRASSMENT 2,MANHATTAN,40.82305625200007,-73.94242273799993
317,317,693674823,FELONY,GRAND LARCENY,BRONX,40.81569533200008,-73.92846231799997
318,318,151535512,MISDEMEANOR,PETIT LARCENY,STATEN ISLAND,40.62058297400005,-74.16378462499993
319,319,598882139,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.86503350200008,-73.89517283099997
320,320,767697311,MISDEMEANOR,DANGEROUS WEAPONS,BRONX,40.808061135000045,-73.92248131399998
321,321,786960345,FELONY,FELONY ASSAULT,BRONX,40.819702045000035,-73.90160301699996
322,322,315024711,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.66420738500005,-73.88775313199994
323,323,860164947,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.71889950700007,-74.00231744599995
324,324,416079820,FELONY,OTHER STATE LAWS (NON PENAL LA,BROOKLYN,40.696658703000026,-73.90594264199996
325,325,428611078,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.75321391700004,-73.98901463699997
326,326,882101979,MISDEMEANOR,UNAUTHORIZED USE OF A VEHICLE,BRONX,40.81617130300003,-73.93031514599994
327,327,300889419,VIOLATION,HARRASSMENT 2,MANHATTAN,40.75762435700005,-73.98567866499997
328,328,650275660,MISDEMEANOR,PETIT LARCENY,QUEENS,40.68909354400005,-73.80659362399997
329,329,373614824,FELONY,FELONY ASSAULT,QUEENS,40.701739331000056,-73.74368019199994
330,330,252087782,FELONY,GRAND LARCENY,MANHATTAN,40.76280567800006,-73.98052267999998
331,331,703468892,FELONY,MISCELLANEOUS PENAL LAW,QUEENS,40.68974976100003,-73.80836222099998
332,332,252794793,MISDEMEANOR,DANGEROUS DRUGS,BRONX,40.848582835000045,-73.90267717899997
333,333,150013249,VIOLATION,HARRASSMENT 2,BROOKLYN,40.66066009300005,-73.94771708999998
334,334,600383505,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,STATEN ISLAND,40.645022746000045,-74.077216847
335,335,504230586,MISDEMEANOR,DANGEROUS WEAPONS,BRONX,40.81371024600002,-73.923182807
336,336,696345678,FELONY,POSSESSION OF STOLEN PROPERTY,BROOKLYN,40.64447145100007,-73.94791354999995
337,337,319690050,VIOLATION,HARRASSMENT 2,STATEN ISLAND,40.63095547200004,-74.14975584199995
338,338,410626714,MISDEMEANOR,PETIT LARCENY,QUEENS,40.770758313000044,-73.81830652899998
339,339,142302749,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.66081644400003,-73.91528155299993
340,340,889059573,VIOLATION,HARRASSMENT 2,QUEENS,40.76339148500005,-73.93752515999995
341,341,361013737,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,BROOKLYN,40.65830454400003,-73.93108555499998
342,342,139803414,FELONY,ROBBERY,STATEN ISLAND,40.637053606000045,-74.08263742499997
343,343,171603519,MISDEMEANOR,FRAUDS,QUEENS,40.759869755000075,-73.82897041199995
344,344,342466755,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.66722235200007,-73.92248638499996
345,345,372612510,MISDEMEANOR,PETIT LARCENY,QUEENS,40.699637566000035,-73.91037074699994
346,346,352728460,FELONY,DANGEROUS DRUGS,BRONX,40.88680259100005,-73.84687148999996
347,347,404051240,FELONY,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,40.67676014300008,-73.88586090699994
348,348,915790530,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.680890516000034,-73.94486736999993
349,349,518372986,FELONY,GRAND LARCENY,STATEN ISLAND,40.61264268700006,-74.16730925499998
350,350,896337524,MISDEMEANOR,PETIT LARCENY,BRONX,40.83223668900007,-73.91859018699995
351,351,695512538,FELONY,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,40.674181221000026,-73.98875727299998
352,352,647902451,VIOLATION,HARRASSMENT 2,MANHATTAN,40.81907403300004,-73.95567832399995
353,353,873434105,FELONY,FELONY ASSAULT,BROOKLYN,40.733868321000045,-73.95359167399994
354,354,960028462,MISDEMEANOR,DANGEROUS DRUGS,MANHATTAN,40.78245186000004,-73.96587826899997
355,355,438076000,FELONY,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.81985635500007,-73.92014083499998
356,356,603872814,VIOLATION,HARRASSMENT 2,STATEN ISLAND,40.61549122300004,-74.08165622999995
357,357,388596362,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.77981797900002,-73.95326356699995
358,358,800999304,FELONY,BURGLARY,QUEENS,40.76521532700008,-73.91779126999995
359,359,563436839,VIOLATION,HARRASSMENT 2,BROOKLYN,40.59277150600008,-73.97559975699994
360,360,451867898,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BRONX,40.82097993300005,-73.84964238799995
361,361,372578412,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.75540058200004,-73.90754170499997
362,362,443575263,FELONY,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.76582728900007,-73.88010551999997
363,363,487986402,FELONY,DANGEROUS DRUGS,QUEENS,40.762531251000034,-73.86554934799993
364,364,238375097,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.60115995800004,-73.75670987699993
365,365,705156405,MISDEMEANOR,PETIT LARCENY,BRONX,40.902205104000075,-73.85485222799997
366,366,570273077,VIOLATION,HARRASSMENT 2,BRONX,40.81608887400005,-73.917688689
367,367,924603307,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.799508822000064,-73.95359648099996
368,368,956137550,MISDEMEANOR,DANGEROUS DRUGS,BROOKLYN,40.66649382600008,-73.88779253999998
369,369,112315044,FELONY,MISCELLANEOUS PENAL LAW,BRONX,40.82487717500004,-73.90317795599998
370,370,558128271,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.84676363700004,-73.91011107099996
371,371,831652140,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.75832837900003,-73.96601335299994
372,372,809683792,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.610030509000076,-73.97428967199994
373,373,212496771,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.60581343100006,-73.76244792199995
374,374,131681490,FELONY,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,40.75100633200003,-73.73808761199997
375,375,222927925,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.75806904600006,-73.97122213299998
376,376,659840422,MISDEMEANOR,SEX CRIMES,BROOKLYN,40.67110691100004,-73.88143295699997
377,377,145063476,MISDEMEANOR,PETIT LARCENY,BRONX,40.81878752100005,-73.91471916699999
378,378,720094580,FELONY,BURGLARY,QUEENS,40.69512905800008,-73.78480549199999
379,379,839394677,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BROOKLYN,40.65163125500004,-73.95111537699995
380,380,387735173,FELONY,MISCELLANEOUS PENAL LAW,BRONX,40.791151867000046,-73.884371919
381,381,161124334,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.85004960500004,-73.90074122799997
382,382,338226174,FELONY,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.74087577900008,-73.88933808899995
383,383,886327597,VIOLATION,HARRASSMENT 2,BRONX,40.81757974300007,-73.85873633799997
384,384,489217762,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING,QUEENS,40.75166748000004,-73.83394336999999
385,385,761741482,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.67039952700002,-73.95662425699999
386,386,887944457,FELONY,GRAND LARCENY,MANHATTAN,40.810476043000044,-73.95188015099995
387,387,783380594,FELONY,FELONY ASSAULT,QUEENS,40.673017704000074,-73.78808528899998
388,388,803316186,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.83072232800004,-73.82712605899997
389,389,615941050,FELONY,GRAND LARCENY,BRONX,40.85557168400004,-73.86766034499993
390,390,689654320,FELONY,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.64447957900006,-74.01455578499997
391,391,959534603,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.680591391000064,-73.97763712899997
392,392,749847450,FELONY,SEX CRIMES,STATEN ISLAND,40.62368882200008,-74.15065813299998
393,393,502340501,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.657679149000046,-73.84434469299998
394,394,308447560,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.669874185000026,-73.88112152899998
395,395,904838317,FELONY,DANGEROUS WEAPONS,BROOKLYN,40.63998556300004,-73.92619690099998
396,396,430554516,FELONY,GRAND LARCENY,QUEENS,40.75498955200004,-73.84443493799995
397,397,852788434,VIOLATION,HARRASSMENT 2,BRONX,40.872091797000046,-73.903384008
398,398,266533464,FELONY,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.65598230800003,-73.93083566899995
399,399,123585748,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.65997816300006,-73.91018254599999
400,400,766969297,VIOLATION,HARRASSMENT 2,BRONX,40.84922524400002,-73.92080679799993
401,401,205266735,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.81980950900004,-73.89891482399997
402,402,161144343,FELONY,FORGERY,MANHATTAN,40.73388303300004,-74.00542831099993
403,403,844585720,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.81560449800003,-73.85728460299998
404,404,750821636,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.59467469900005,-73.76363259599998
405,405,148564673,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.75794273400004,-73.98557030899997
406,406,506508415,VIOLATION,HARRASSMENT 2,BRONX,40.86013545100008,-73.86947690899994
407,407,538050161,FELONY,GRAND LARCENY,QUEENS,40.73828777600005,-73.90843871399994
408,408,625550702,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BRONX,40.85375356700007,-73.86201765399994
409,409,698182461,VIOLATION,HARRASSMENT 2,QUEENS,40.760924501000034,-73.87686556499993
410,410,491778645,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,QUEENS,40.74182863700002,-73.85079175799996
411,411,911620769,FELONY,THEFT-FRAUD,QUEENS,40.76339839900004,-73.79162782699996
412,412,518149928,FELONY,FORGERY,QUEENS,40.675509813000076,-73.73863285299996
413,413,571600953,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.67498697000008,-73.94584562599994
414,414,659039553,FELONY,BURGLARY,BRONX,40.84376218800003,-73.91174515299997
415,415,489921426,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.68461093900004,-73.98503811999996
416,416,116311967,FELONY,BURGLARY,BROOKLYN,40.68520008600007,-73.93993487799997
417,417,441869115,VIOLATION,HARRASSMENT 2,QUEENS,40.743608946000045,-73.91078074099994
418,418,146543558,FELONY,DANGEROUS DRUGS,QUEENS,40.59533476800004,-73.78091775699994
419,419,412184412,VIOLATION,HARRASSMENT 2,STATEN ISLAND,40.558346613000026,-74.17893420399997
420,420,671228995,FELONY,GRAND LARCENY,BROOKLYN,40.65802301100007,-73.91262160699995
421,421,393610039,FELONY,GRAND LARCENY,BROOKLYN,40.59999705900003,-73.93600355399997
422,422,914484818,VIOLATION,HARRASSMENT 2,BROOKLYN,40.652360636000026,-73.93818773099997
423,423,879845482,VIOLATION,HARRASSMENT 2,BRONX,40.83985821600004,-73.84763729899998
424,424,433409971,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.839805427000044,-73.84306566199997
425,425,563665730,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.756159513000064,-73.99696225599996
426,426,471121248,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.67933735200006,-73.93037520199994
427,427,932952994,MISDEMEANOR,PETIT LARCENY,BRONX,40.87414460700006,-73.83339523799998
428,428,520134037,FELONY,ROBBERY,QUEENS,40.68058719300007,-73.77058579199995
429,429,599355698,VIOLATION,HARRASSMENT 2,BRONX,40.870265001000064,-73.89835723899995
430,430,671279527,VIOLATION,HARRASSMENT 2,QUEENS,40.608831259000056,-73.75392674099999
431,431,976989428,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.66778740600006,-73.90058709799997
432,432,115607430,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.737203099000055,-73.98327259799999
433,433,945634338,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING,BRONX,40.81793206400005,-73.90531602599998
434,434,771100925,VIOLATION,HARRASSMENT 2,BRONX,40.837376359000075,-73.88776092899997
435,435,932885543,FELONY,GRAND LARCENY,MANHATTAN,40.76218113500005,-73.96319933799998
436,436,110002925,FELONY,GRAND LARCENY,MANHATTAN,40.810251675000075,-73.94151986999998
437,437,565549752,FELONY,ROBBERY,QUEENS,40.70189061900004,-73.80551780799993
438,438,886971158,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.74642061600008,-73.98852493799996
439,439,720516469,FELONY,GRAND LARCENY,BRONX,40.89801872700008,-73.86324242499995
440,440,840359914,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.74883050200003,-73.98847760399997
441,441,742564555,VIOLATION,HARRASSMENT 2,MANHATTAN,40.82797601800007,-73.95103641499998
442,442,311432875,FELONY,GRAND LARCENY,BROOKLYN,40.66880609300007,-73.93112156699993
443,443,440044394,FELONY,GRAND LARCENY,QUEENS,40.66025334000005,-73.85669786199999
444,444,837522099,MISDEMEANOR,UNAUTHORIZED USE OF A VEHICLE,MANHATTAN,40.81944886100007,-73.94078197699997
445,445,378990518,FELONY,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.867649346000064,-73.90157184199995
446,446,525273216,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.84323973700003,-73.88845580899994
447,447,406633575,VIOLATION,HARRASSMENT 2,QUEENS,40.747460991000025,-73.86893615699995
448,448,145453158,FELONY,GRAND LARCENY,BROOKLYN,40.650808090000055,-73.95881728799998
449,449,697120042,VIOLATION,HARRASSMENT 2,BRONX,40.84034166200007,-73.85649065299998
450,450,388264998,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.81207948700006,-73.93602361099995
451,451,378911652,MISDEMEANOR,PETIT LARCENY,BRONX,40.820305251000036,-73.90410952899998
452,452,304477975,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.692723532000045,-73.78568592499995
453,453,575667498,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,QUEENS,40.75662929600002,-73.81717197199998
454,454,523420412,FELONY,GRAND LARCENY,BROOKLYN,40.68034722300007,-73.93003524099998
455,455,396281412,VIOLATION,HARRASSMENT 2,QUEENS,40.753836001000025,-73.87290114099994
456,456,397198971,FELONY,FELONY ASSAULT,BRONX,40.80628210200007,-73.91409943999997
457,457,208785933,MISDEMEANOR,PETIT LARCENY,STATEN ISLAND,40.61261362700003,-74.08312221699998
458,458,716189851,FELONY,FORGERY,BROOKLYN,40.68585421100005,-73.94731152799993
459,459,342269426,VIOLATION,HARRASSMENT 2,QUEENS,40.760154201000034,-73.91804658699994
460,460,264102728,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.67702724100008,-73.91180716699995
461,461,141683148,MISDEMEANOR,PETIT LARCENY,BRONX,40.854120099000056,-73.88880988799998
462,462,295546054,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.577619067000064,-73.96144350199995
463,463,223480128,VIOLATION,HARRASSMENT 2,QUEENS,40.76042717800004,-73.91228512799995
464,464,842172139,VIOLATION,HARRASSMENT 2,QUEENS,40.75418036800004,-73.81001043699997
465,465,530528196,MISDEMEANOR,CRIMINAL TRESPASS,MANHATTAN,40.78187830300004,-73.97740812799998
466,466,616506667,FELONY,GRAND LARCENY,MANHATTAN,40.74296417800008,-73.98223182299995
467,467,128652313,FELONY,GRAND LARCENY,STATEN ISLAND,40.613561900000036,-74.088702562
468,468,428361965,VIOLATION,HARRASSMENT 2,MANHATTAN,40.81476323600003,-73.95880615499993
469,469,688994488,VIOLATION,HARRASSMENT 2,BROOKLYN,40.68844890700007,-73.963824172
470,470,882686092,FELONY,FELONY ASSAULT,BROOKLYN,40.67108653700007,-73.94009538899995
471,471,380851233,MISDEMEANOR,SEX CRIMES,BROOKLYN,40.688872153000034,-73.94452903199993
472,472,884253973,MISDEMEANOR,PETIT LARCENY,QUEENS,40.743148276000056,-73.93625580399998
473,473,460374866,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.57556809600004,-73.98093364699997
474,474,583843617,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BROOKLYN,40.67944765700002,-73.86823338199997
475,475,351087047,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,MANHATTAN,40.73084457800008,-74.005658984
476,476,919046559,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BROOKLYN,40.66790942700004,-73.93260042799993
477,477,591832460,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.71787563200007,-73.99512060799998
478,478,601456491,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.76263677000002,-73.97316586699995
479,479,145809641,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.70281937800007,-73.90769036799998
480,480,122889524,MISDEMEANOR,PETIT LARCENY,QUEENS,40.76303958000005,-73.87582201199997
481,481,586538751,VIOLATION,HARRASSMENT 2,QUEENS,40.751778503000025,-73.85519803499993
482,482,431959296,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.677605279000026,-73.82821877999999
483,483,339151656,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.57790406700008,-73.96010058899995
484,484,947759465,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.826946459000055,-73.93892166499995
485,485,833502039,FELONY,THEFT-FRAUD,MANHATTAN,40.75814405400007,-73.96459848299997
486,486,143173891,VIOLATION,HARRASSMENT 2,QUEENS,40.70807964900007,-73.75497067199996
